Compa No.,Population,Temperature,Generation,Weight,Length,Stage
TANK3.2,HTC5,H,6,0.798,40,Mature
TANK3.2,HTC5,H,6,1.006,43,Mature
TANK3.2,HTC5,H,6,0.592,35,Mature
TANK3.2,HTC5,H,6,0.503,33,Mature
TANK3.2,HTC5,H,6,0.492,35,Mature
TANK3.2,HTC5,H,6,0.192,25,Mature
TANK3.2,HTC5,H,6,0.716,35,Mature
TANK3.2,HTC5,H,6,0.615,39,Mature
TANK3.2,HTC5,H,6,0.591,39,Mature
TANK3.2,HTC5,H,6,0.844,37,Mature
TANK3.2,HTC5,H,6,0.598,37,Mature
TANK3.2,HTC5,H,6,0.901,41,Mature
TANK3.2,HTC5,H,6,0.37,32,Mature
TANK3.2,HTC5,H,6,0.483,36,Mature
TANK3.2,HTC5,H,6,0.674,37,Mature
TANK4.2,LTC2,L,6,0.414,33,Mature
TANK4.2,LTC2,L,6,0.376,29,Mature
TANK4.2,LTC2,L,6,0.517,35,Mature
TANK4.2,LTC2,L,6,0.85,38,Mature
TANK4.2,LTC2,L,6,0.487,35,Mature
TANK4.2,LTC2,L,6,0.406,33,Mature
TANK4.2,LTC2,L,6,0.433,35,Mature
TANK4.2,LTC2,L,6,0.526,33,Mature
TANK4.2,LTC2,L,6,0.445,34,Mature
TANK4.2,LTC2,L,6,0.458,33,Mature
TANK4.2,LTC2,L,6,0.709,35,Mature
TANK4.2,LTC2,L,6,0.358,30,Mature
TANK4.2,LTC2,L,6,0.391,29,Mature
TANK4.2,LTC2,L,6,0.299,32,Mature
TANK4.2,LTC2,L,6,0.398,31,Mature
TANK4.2,LTC2,L,6,0.38,33,Mature
TANK4.2,LTC2,L,6,0.581,37,Mature
TANK4.2,LTC2,L,6,0.551,31,Mature
TANK4.2,LTC2,L,6,0.657,34,Mature
TANK4.2,LTC2,L,6,0.371,30,Mature
TANK5.1,LTC3,L,6,0.453,43,Mature
TANK5.1,LTC3,L,6,0.663,35,Mature
TANK5.1,LTC3,L,6,0.414,32,Mature
TANK5.1,LTC3,L,6,0.679,37,Mature
TANK5.1,LTC3,L,6,0.296,28,Mature
TANK5.1,LTC3,L,6,0.526,33,Mature
TANK5.1,LTC3,L,6,0.8,36,Mature
TANK5.1,LTC3,L,6,0.504,34,Mature
TANK5.1,LTC3,L,6,0.741,39,Mature
TANK5.1,LTC3,L,6,0.589,37,Mature
TANK5.1,LTC3,L,6,0.536,36,Mature
TANK5.1,LTC3,L,6,0.439,31,Mature
TANK5.1,LTC3,L,6,0.596,38,Mature
TANK5.1,LTC3,L,6,0.479,34,Mature
TANK5.1,LTC3,L,6,0.467,33,Mature
TANK5.1,LTC3,L,6,0.645,34,Mature
TANK5.1,LTC3,L,6,0.246,27,Mature
TANK5.1,LTC3,L,6,0.567,33,Mature
TANK5.1,LTC3,L,6,0.433,32,Mature
TANK5.1,LTC3,L,6,0.425,33,Mature
TANK6.3,HTC6,H,6,0.412,34,Mature
TANK6.3,HTC6,H,6,0.518,34,Mature
TANK6.3,HTC6,H,6,0.669,37,Mature
TANK6.3,HTC6,H,6,0.518,36,Mature
TANK6.3,HTC6,H,6,0.474,36,Mature
TANK6.3,HTC6,H,6,0.538,38,Mature
TANK6.3,HTC6,H,6,0.743,39,Mature
TANK6.3,HTC6,H,6,0.394,33,Mature
TANK6.3,HTC6,H,6,0.509,38,Mature
TANK6.3,HTC6,H,6,0.469,34,Mature
TANK6.3,HTC6,H,6,0.331,32,Mature
TANK6.3,HTC6,H,6,0.599,39,Mature
TANK6.3,HTC6,H,6,0.514,35,Mature
TANK6.3,HTC6,H,6,0.58,35,Mature
TANK6.3,HTC6,H,6,0.667,41,Mature
TANK6.3,HTC6,H,6,0.744,36,Mature
TANK6.3,HTC6,H,6,0.627,39,Mature
TANK6.3,HTC6,H,6,0.408,38,Mature
TANK6.3,HTC6,H,6,0.442,34,Mature
TANK6.3,HTC6,H,6,0.383,34,Mature
TANK1.1,HTC4,H,4,0.91,39,Mature
TANK1.1,HTC4,H,4,0.386,33,Mature
TANK1.1,HTC4,H,4,0.438,31,Mature
TANK1.1,HTC4,H,4,0.449,36,Mature
TANK1.1,HTC4,H,4,0.623,37,Mature
TANK1.1,HTC4,H,4,0.395,33,Mature
TANK1.1,HTC4,H,4,0.419,34,Mature
TANK1.1,HTC4,H,4,0.511,33,Mature
TANK1.1,HTC4,H,4,0.592,36,Mature
TANK1.1,HTC4,H,4,0.717,39,Mature
TANK1.1,HTC4,H,4,0.454,35,Mature
TANK1.1,HTC4,H,4,0.442,33,Mature
TANK1.1,HTC4,H,4,0.488,35,Mature
TANK1.1,HTC4,H,4,0.56,37,Mature
TANK1.1,HTC4,H,4,0.51,37,Mature
TANK1.1,HTC4,H,4,0.588,35,Mature
TANK1.1,HTC4,H,4,0.532,35,Mature
TANK1.1,HTC4,H,4,0.521,35,Mature
TANK1.1,HTC4,H,4,0.359,34,Mature
TANK1.1,HTC4,H,4,0.414,35,Mature
TANK2.1,LTC1,L,4,0.452,34,Mature
TANK2.1,LTC1,L,4,0.845,38,Mature
TANK2.1,LTC1,L,4,0.255,30,Mature
TANK2.1,LTC1,L,4,0.387,34,Mature
TANK2.1,LTC1,L,4,0.54,38,Mature
TANK2.1,LTC1,L,4,0.814,39,Mature
TANK2.1,LTC1,L,4,0.719,37,Mature
TANK2.1,LTC1,L,4,0.703,35,Mature
TANK2.1,LTC1,L,4,0.881,40,Mature
TANK2.1,LTC1,L,4,0.684,36,Mature
TANK2.1,LTC1,L,4,0.672,39,Mature
TANK2.1,LTC1,L,4,0.586,36,Mature
TANK2.1,LTC1,L,4,0.789,40,Mature
TANK2.1,LTC1,L,4,0.538,39,Mature
TANK2.1,LTC1,L,4,0.398,33,Mature
TANK2.1,LTC1,L,4,0.428,33,Mature
TANK2.1,LTC1,L,4,0.709,38,Mature
TANK2.1,LTC1,L,4,0.907,40,Mature
TANK2.1,LTC1,L,4,0.526,35,Mature
TANK2.1,LTC1,L,4,0.262,30,Mature
TANK3.2,HTC5,H,4,0.973,42,Mature
TANK3.2,HTC5,H,4,0.279,30,Mature
TANK3.2,HTC5,H,4,0.512,36,Mature
TANK3.2,HTC5,H,4,0.945,39,Mature
TANK3.2,HTC5,H,4,0.375,33,Mature
TANK3.2,HTC5,H,4,0.61,37,Mature
TANK3.2,HTC5,H,4,0.534,34,Mature
TANK3.2,HTC5,H,4,0.7,39,Mature
TANK3.2,HTC5,H,4,0.571,38,Mature
TANK3.2,HTC5,H,4,0.64,36,Mature
TANK3.2,HTC5,H,4,0.514,34,Mature
TANK3.2,HTC5,H,4,0.597,35,Mature
TANK3.2,HTC5,H,4,0.51,35,Mature
TANK3.2,HTC5,H,4,0.264,31,Mature
TANK3.2,HTC5,H,4,0.541,39,Mature
TANK3.2,HTC5,H,4,0.538,35,Mature
TANK3.2,HTC5,H,4,0.477,36,Mature
TANK3.2,HTC5,H,4,0.496,35,Mature
TANK3.2,HTC5,H,4,0.542,35,Mature
TANK3.2,HTC5,H,4,0.985,41,Mature
TANK4.2,LTC2,L,4,0.506,35,Mature
TANK4.2,LTC2,L,4,0.389,31,Mature
TANK4.2,LTC2,L,4,0.494,35,Mature
TANK4.2,LTC2,L,4,0.377,33,Mature
TANK4.2,LTC2,L,4,0.495,35,Mature
TANK4.2,LTC2,L,4,0.383,33,Mature
TANK4.2,LTC2,L,4,0.527,37,Mature
TANK4.2,LTC2,L,4,0.775,38,Mature
TANK4.2,LTC2,L,4,0.611,36,Mature
TANK4.2,LTC2,L,4,0.529,36,Mature
TANK4.2,LTC2,L,4,0.338,32,Mature
TANK4.2,LTC2,L,4,0.44,37,Mature
TANK4.2,LTC2,L,4,0.627,39,Mature
TANK4.2,LTC2,L,4,1.178,42,Mature
TANK4.2,LTC2,L,4,0.572,35,Mature
TANK4.2,LTC2,L,4,0.771,38,Mature
TANK4.2,LTC2,L,4,0.452,34,Mature
TANK4.2,LTC2,L,4,0.337,32,Mature
TANK4.2,LTC2,L,4,0.798,39,Mature
TANK4.2,LTC2,L,4,0.33,31,Mature
TANK5.1,LTC3,L,4,0.975,42,Mature
TANK5.1,LTC3,L,4,0.88,41,Mature
TANK5.1,LTC3,L,4,0.505,33,Mature
TANK5.1,LTC3,L,4,0.977,42,Mature
TANK5.1,LTC3,L,4,0.472,36,Mature
TANK5.1,LTC3,L,4,0.498,33,Mature
TANK5.1,LTC3,L,4,0.817,38,Mature
TANK5.1,LTC3,L,4,0.514,37,Mature
TANK5.1,LTC3,L,4,0.515,36,Mature
TANK5.1,LTC3,L,4,0.62,38,Mature
TANK5.1,LTC3,L,4,0.605,38,Mature
TANK5.1,LTC3,L,4,0.605,37,Mature
TANK5.1,LTC3,L,4,0.581,38,Mature
TANK5.1,LTC3,L,4,0.774,36,Mature
TANK5.1,LTC3,L,4,0.498,35,Mature
TANK5.1,LTC3,L,4,0.304,30,Mature
TANK5.1,LTC3,L,4,1.017,41,Mature
TANK5.1,LTC3,L,4,0.561,39,Mature
TANK5.1,LTC3,L,4,0.452,33,Mature
TANK5.1,LTC3,L,4,0.456,35,Mature
TANK6.3,HTC6,H,4,0.43,34,Mature
TANK6.3,HTC6,H,4,0.46,36,Mature
TANK6.3,HTC6,H,4,0.47,35,Mature
TANK6.3,HTC6,H,4,0.417,36,Mature
TANK6.3,HTC6,H,4,0.494,37,Mature
TANK6.3,HTC6,H,4,0.561,36,Mature
TANK6.3,HTC6,H,4,0.697,38,Mature
TANK6.3,HTC6,H,4,0.417,36,Mature
TANK6.3,HTC6,H,4,0.419,34,Mature
TANK6.3,HTC6,H,4,0.867,41,Mature
TANK6.3,HTC6,H,4,0.423,36,Mature
TANK6.3,HTC6,H,4,0.537,35,Mature
TANK6.3,HTC6,H,4,0.373,33,Mature
TANK6.3,HTC6,H,4,1.026,43,Mature
TANK6.3,HTC6,H,4,0.344,32,Mature
TANK6.3,HTC6,H,4,0.604,36,Mature
TANK6.3,HTC6,H,4,0.54,38,Mature
TANK6.3,HTC6,H,4,0.34,33,Mature
TANK6.3,HTC6,H,4,0.618,35,Mature
TANK6.3,HTC6,H,4,0.325,31,Mature
TANK1.1,HTC4,H,1,0.069,18,Juv
TANK1.1,HTC4,H,1,0.118,23,Juv
TANK1.1,HTC4,H,1,0.141,22,Juv
TANK1.1,HTC4,H,1,0.063,17,Juv
TANK1.1,HTC4,H,1,0.09,21,Juv
TANK1.1,HTC4,H,1,0.061,19,Juv
TANK1.1,HTC4,H,1,0.07,17,Juv
TANK1.1,HTC4,H,1,0.075,19,Juv
TANK1.1,HTC4,H,1,0.06,17,Juv
TANK1.1,HTC4,H,1,0.01,12,Juv
TANK1.1,HTC4,H,1,0.026,15,Juv
TANK1.1,HTC4,H,1,0.038,17,Juv
TANK1.1,HTC4,H,1,0.11,23,Juv
TANK1.1,HTC4,H,1,0.071,18,Juv
TANK1.1,HTC4,H,1,0.035,14,Juv
TANK1.1,HTC4,H,1,0.058,18,Juv
TANK1.1,HTC4,H,1,0.018,14,Juv
TANK1.1,HTC4,H,1,0.061,17,Juv
TANK1.1,HTC4,H,1,0.014,13,Juv
TANK1.1,HTC4,H,1,0.038,18,Juv
TANK1.1,HTC4,H,1,0.044,14,Juv
TANK1.1,HTC4,H,1,0.097,21,Juv
TANK1.1,HTC4,H,1,0.059,19,Juv
TANK1.1,HTC4,H,1,0.056,18,Juv
TANK1.1,HTC4,H,1,0.253,24,Juv
TANK1.1,HTC4,H,1,0.019,13,Juv
TANK1.1,HTC4,H,1,0.049,17,Juv
TANK1.1,HTC4,H,1,0.053,17,Juv
TANK1.1,HTC4,H,1,0.105,23,Juv
TANK1.1,HTC4,H,1,0.031,15,Juv
TANK2.1,LTC1,L,1,0.082,18,Juv
TANK2.1,LTC1,L,1,0.033,16,Juv
TANK2.1,LTC1,L,1,0.268,30,Juv
TANK2.1,LTC1,L,1,0.051,19,Juv
TANK2.1,LTC1,L,1,0.04,16,Juv
TANK2.1,LTC1,L,1,0.069,17,Juv
TANK2.1,LTC1,L,1,0.072,19,Juv
TANK2.1,LTC1,L,1,0.045,13,Juv
TANK2.1,LTC1,L,1,0.024,16,Juv
TANK2.1,LTC1,L,1,0.073,19,Juv
TANK2.1,LTC1,L,1,0.068,18,Juv
TANK2.1,LTC1,L,1,0.017,14,Juv
TANK2.1,LTC1,L,1,0.125,21,Juv
TANK2.1,LTC1,L,1,0.059,17,Juv
TANK2.1,LTC1,L,1,0.045,16,Juv
TANK2.1,LTC1,L,1,0.082,19,Juv
TANK2.1,LTC1,L,1,0.012,12,Juv
TANK2.1,LTC1,L,1,0.075,19,Juv
TANK2.1,LTC1,L,1,0.032,13,Juv
TANK2.1,LTC1,L,1,0.019,14,Juv
TANK2.1,LTC1,L,1,0.042,15,Juv
TANK2.1,LTC1,L,1,0.128,20,Juv
TANK2.1,LTC1,L,1,0.067,18,Juv
TANK2.1,LTC1,L,1,0.012,11,Juv
TANK2.1,LTC1,L,1,0.049,17,Juv
TANK2.1,LTC1,L,1,0.05,18,Juv
TANK2.1,LTC1,L,1,0.07,18,Juv
TANK2.1,LTC1,L,1,0.168,17,Juv
TANK2.1,LTC1,L,1,0.041,15,Juv
TANK2.1,LTC1,L,1,0.042,15,Juv
TANK3.2,HTC5,H,1,0.08,20,Juv
TANK3.2,HTC5,H,1,0.048,18,Juv
TANK3.2,HTC5,H,1,0.074,20,Juv
TANK3.2,HTC5,H,1,0.037,16,Juv
TANK3.2,HTC5,H,1,0.026,13,Juv
TANK3.2,HTC5,H,1,0.13,24,Juv
TANK3.2,HTC5,H,1,0.02,14,Juv
TANK3.2,HTC5,H,1,0.058,18,Juv
TANK3.2,HTC5,H,1,0.032,15,Juv
TANK3.2,HTC5,H,1,0.039,16,Juv
TANK3.2,HTC5,H,1,0.025,13,Juv
TANK3.2,HTC5,H,1,0.039,14,Juv
TANK3.2,HTC5,H,1,0.089,20,Juv
TANK3.2,HTC5,H,1,NA,10,Juv
TANK3.2,HTC5,H,1,0.044,17,Juv
TANK3.2,HTC5,H,1,0.093,22,Juv
TANK3.2,HTC5,H,1,0.083,19,Juv
TANK3.2,HTC5,H,1,0.026,15,Juv
TANK3.2,HTC5,H,1,0.089,20,Juv
TANK3.2,HTC5,H,1,0.065,18,Juv
TANK3.2,HTC5,H,1,0.056,18,Juv
TANK3.2,HTC5,H,1,0.112,22,Juv
TANK3.2,HTC5,H,1,0.16,28,Juv
TANK3.2,HTC5,H,1,0.108,25,Juv
TANK3.2,HTC5,H,1,0.028,15,Juv
TANK3.2,HTC5,H,1,0.17,21,Juv
TANK3.2,HTC5,H,1,0.045,17,Juv
TANK3.2,HTC5,H,1,0.038,15,Juv
TANK3.2,HTC5,H,1,0.063,20,Juv
TANK3.2,HTC5,H,1,0.146,21,Juv
TANK5.1,LTC3,L,1,0.08,17,Juv
TANK5.1,LTC3,L,1,0.06,20,Juv
TANK5.1,LTC3,L,1,0.412,33,Juv
TANK5.1,LTC3,L,1,0.101,21,Juv
TANK5.1,LTC3,L,1,0.024,14,Juv
TANK5.1,LTC3,L,1,0.051,16,Juv
TANK5.1,LTC3,L,1,0.06,17,Juv
TANK5.1,LTC3,L,1,0.055,16,Juv
TANK5.1,LTC3,L,1,0.191,23,Juv
TANK5.1,LTC3,L,1,0.05,17,Juv
TANK5.1,LTC3,L,1,0.067,15,Juv
TANK5.1,LTC3,L,1,0.102,21,Juv
TANK5.1,LTC3,L,1,0.095,19,Juv
TANK5.1,LTC3,L,1,0.107,20,Juv
TANK5.1,LTC3,L,1,0.016,15,Juv
TANK5.1,LTC3,L,1,0.047,15,Juv
TANK5.1,LTC3,L,1,0.062,16,Juv
TANK5.1,LTC3,L,1,0.034,13,Juv
TANK5.1,LTC3,L,1,0.024,14,Juv
TANK5.1,LTC3,L,1,0.009,12,Juv
TANK5.1,LTC3,L,1,0.299,25,Juv
TANK5.1,LTC3,L,1,0.042,15,Juv
TANK5.1,LTC3,L,1,0.117,23,Juv
TANK5.1,LTC3,L,1,0.023,14,Juv
TANK5.1,LTC3,L,1,0.035,16,Juv
TANK5.1,LTC3,L,1,0.017,14,Juv
TANK5.1,LTC3,L,1,0.044,17,Juv
TANK5.1,LTC3,L,1,0.049,14,Juv
TANK5.1,LTC3,L,1,0.107,22,Juv
TANK5.1,LTC3,L,1,0.026,15,Juv
TANK1.1,HTC4,H,1,0.727,40,Adult
TANK1.1,HTC4,H,1,1.528,40,Adult
TANK1.1,HTC4,H,1,1.16,38,Adult
TANK1.1,HTC4,H,1,1.556,45,Adult
TANK1.1,HTC4,H,1,1.105,45,Adult
TANK1.1,HTC4,H,1,0.685,40,Adult
TANK1.1,HTC4,H,1,0.732,37,Adult
TANK1.1,HTC4,H,1,0.711,42,Adult
TANK1.1,HTC4,H,1,1.01,40,Adult
TANK1.1,HTC4,H,1,0.819,39,Adult
TANK2.1,LTC1,L,1,0.861,45,Adult
TANK2.1,LTC1,L,1,1.175,45,Adult
TANK2.1,LTC1,L,1,1.101,41,Adult
TANK2.1,LTC1,L,1,1.015,45,Adult
TANK2.1,LTC1,L,1,1.002,38,Adult
TANK2.1,LTC1,L,1,1.017,39,Adult
TANK2.1,LTC1,L,1,0.936,38,Adult
TANK2.1,LTC1,L,1,0.936,43,Adult
TANK2.1,LTC1,L,1,0.877,42,Adult
TANK2.1,LTC1,L,1,1.445,42,Adult
TANK3.2,HTC5,H,1,0.832,39,Adult
TANK3.2,HTC5,H,1,1.186,42,Adult
TANK3.2,HTC5,H,1,0.521,36,Adult
TANK3.2,HTC5,H,1,0.613,40,Adult
TANK3.2,HTC5,H,1,1.128,44,Adult
TANK3.2,HTC5,H,1,0.592,35,Adult
TANK3.2,HTC5,H,1,0.586,39,Adult
TANK3.2,HTC5,H,1,0.719,40,Adult
TANK3.2,HTC5,H,1,1.063,40,Adult
TANK3.2,HTC5,H,1,0.636,39,Adult
TANK5.1,LTC3,L,1,0.762,37,Adult
TANK5.1,LTC3,L,1,0.737,39,Adult
TANK5.1,LTC3,L,1,0.88,34,Adult
TANK5.1,LTC3,L,1,0.855,40,Adult
TANK5.1,LTC3,L,1,0.656,35,Adult
TANK5.1,LTC3,L,1,0.859,43,Adult
TANK5.1,LTC3,L,1,0.988,43,Adult
TANK5.1,LTC3,L,1,0.586,35,Adult
TANK5.1,LTC3,L,1,1.239,44,Adult
TANK5.1,LTC3,L,1,0.736,40,Adult
TANK4.2,LTC2,L,1,0.051,18,Juv
TANK4.2,LTC2,L,1,0.341,30,Juv
TANK4.2,LTC2,L,1,0.093,19,Juv
TANK4.2,LTC2,L,1,0.021,15,Juv
TANK4.2,LTC2,L,1,0.045,14,Juv
TANK4.2,LTC2,L,1,0.064,17,Juv
TANK4.2,LTC2,L,1,0.069,16,Juv
TANK4.2,LTC2,L,1,0.079,21,Juv
TANK4.2,LTC2,L,1,0.025,13,Juv
TANK4.2,LTC2,L,1,0.125,20,Juv
TANK4.2,LTC2,L,1,0.052,17,Juv
TANK4.2,LTC2,L,1,0.08,22,Juv
TANK4.2,LTC2,L,1,0.009,12,Juv
TANK4.2,LTC2,L,1,0.035,15,Juv
TANK4.2,LTC2,L,1,0.042,15,Juv
TANK4.2,LTC2,L,1,0.006,13,Juv
TANK4.2,LTC2,L,1,0.108,21,Juv
TANK4.2,LTC2,L,1,0.035,15,Juv
TANK4.2,LTC2,L,1,0.02,12,Juv
TANK4.2,LTC2,L,1,0.113,19,Juv
TANK4.2,LTC2,L,1,0.094,18,Juv
TANK4.2,LTC2,L,1,0.072,19,Juv
TANK4.2,LTC2,L,1,0.016,11,Juv
TANK4.2,LTC2,L,1,0.008,14,Juv
TANK4.2,LTC2,L,1,0.044,15,Juv
TANK4.2,LTC2,L,1,0.041,14,Juv
TANK4.2,LTC2,L,1,0.027,14,Juv
TANK4.2,LTC2,L,1,0.009,13,Juv
TANK4.2,LTC2,L,1,0.04,17,Juv
TANK4.2,LTC2,L,1,0.079,19,Juv
TANK6.3,HTC6,H,1,0.07,14,Juv
TANK6.3,HTC6,H,1,0.194,25,Juv
TANK6.3,HTC6,H,1,0.176,25,Juv
TANK6.3,HTC6,H,1,0.022,13,Juv
TANK6.3,HTC6,H,1,0.07,18,Juv
TANK6.3,HTC6,H,1,0.177,24,Juv
TANK6.3,HTC6,H,1,0.035,16,Juv
TANK6.3,HTC6,H,1,0.147,22,Juv
TANK6.3,HTC6,H,1,0.029,15,Juv
TANK6.3,HTC6,H,1,0.1,20,Juv
TANK6.3,HTC6,H,1,0.021,17,Juv
TANK6.3,HTC6,H,1,0.143,24,Juv
TANK6.3,HTC6,H,1,0.06,19,Juv
TANK6.3,HTC6,H,1,0.028,16,Juv
TANK6.3,HTC6,H,1,0.027,15,Juv
TANK6.3,HTC6,H,1,0.341,31,Juv
TANK6.3,HTC6,H,1,0.014,13,Juv
TANK6.3,HTC6,H,1,0.077,19,Juv
TANK6.3,HTC6,H,1,0.077,20,Juv
TANK6.3,HTC6,H,1,0.078,15,Juv
TANK6.3,HTC6,H,1,0.049,18,Juv
TANK6.3,HTC6,H,1,0.059,19,Juv
TANK6.3,HTC6,H,1,0.05,17,Juv
TANK6.3,HTC6,H,1,0.041,15,Juv
TANK6.3,HTC6,H,1,0.037,16,Juv
TANK6.3,HTC6,H,1,0.146,23,Juv
TANK6.3,HTC6,H,1,0.209,27,Juv
TANK6.3,HTC6,H,1,0.085,20,Juv
TANK6.3,HTC6,H,1,0.113,22,Juv
TANK6.3,HTC6,H,1,0.08,19,Juv
TANK4.2,LTC2,L,1,0.674,37,Adult
TANK4.2,LTC2,L,1,1.344,45,Adult
TANK4.2,LTC2,L,1,0.802,42,Adult
TANK4.2,LTC2,L,1,1.152,39,Adult
TANK4.2,LTC2,L,1,1.211,45,Adult
TANK4.2,LTC2,L,1,0.802,41,Adult
TANK4.2,LTC2,L,1,0.795,42,Adult
TANK4.2,LTC2,L,1,0.897,45,Adult
TANK4.2,LTC2,L,1,0.793,43,Adult
TANK4.2,LTC2,L,1,0.709,39,Adult
TANK6.3,HTC6,H,1,0.9,40,Adult
TANK6.3,HTC6,H,1,0.699,39,Adult
TANK6.3,HTC6,H,1,1.208,37,Adult
TANK6.3,HTC6,H,1,1.212,34,Adult
TANK6.3,HTC6,H,1,0.92,41,Adult
TANK6.3,HTC6,H,1,0.932,41,Adult
TANK6.3,HTC6,H,1,0.595,37,Adult
TANK6.3,HTC6,H,1,0.729,36,Adult
TANK6.3,HTC6,H,1,0.673,33,Adult
TANK6.3,HTC6,H,1,0.648,35,Adult
TANK1.1,HTC4,H,1,0.55,38,Mature
TANK1.1,HTC4,H,1,0.926,37,Mature
TANK1.1,HTC4,H,1,0.415,35,Mature
TANK1.1,HTC4,H,1,0.885,40,Mature
TANK1.1,HTC4,H,1,0.895,40,Mature
TANK1.1,HTC4,H,1,0.918,40,Mature
TANK1.1,HTC4,H,1,0.633,40,Mature
TANK1.1,HTC4,H,1,0.6,38,Mature
TANK1.1,HTC4,H,1,0.568,35,Mature
TANK1.1,HTC4,H,1,0.586,36,Mature
TANK2.1,LTC1,L,1,0.565,37,Mature
TANK2.1,LTC1,L,1,0.884,40,Mature
TANK2.1,LTC1,L,1,0.984,41,Mature
TANK2.1,LTC1,L,1,0.783,37,Mature
TANK2.1,LTC1,L,1,0.678,37,Mature
TANK2.1,LTC1,L,1,0.813,42,Mature
TANK2.1,LTC1,L,1,0.793,35,Mature
TANK2.1,LTC1,L,1,0.767,37,Mature
TANK2.1,LTC1,L,1,0.567,32,Mature
TANK2.1,LTC1,L,1,0.719,39,Mature
TANK3.2,HTC5,H,1,0.56,38,Mature
TANK3.2,HTC5,H,1,1.209,46,Mature
TANK3.2,HTC5,H,1,0.193,40,Mature
TANK3.2,HTC5,H,1,0.607,40,Mature
TANK3.2,HTC5,H,1,0.851,40,Mature
TANK3.2,HTC5,H,1,0.52,38,Mature
TANK3.2,HTC5,H,1,0.614,35,Mature
TANK3.2,HTC5,H,1,0.51,38,Mature
TANK3.2,HTC5,H,1,0.599,36,Mature
TANK3.2,HTC5,H,1,0.556,36,Mature
TANK5.1,LTC3,L,1,0.845,43,Mature
TANK5.1,LTC3,L,1,0.775,38,Mature
TANK5.1,LTC3,L,1,0.592,35,Mature
TANK5.1,LTC3,L,1,0.844,39,Mature
TANK5.1,LTC3,L,1,0.485,32,Mature
TANK5.1,LTC3,L,1,0.544,34,Mature
TANK5.1,LTC3,L,1,0.727,37,Mature
TANK5.1,LTC3,L,1,1.023,41,Mature
TANK5.1,LTC3,L,1,0.383,33,Mature
TANK5.1,LTC3,L,1,0.517,32,Mature
TANK4.2,LTC2,L,1,0.834,40,Mature
TANK4.2,LTC2,L,1,0.725,37,Mature
TANK4.2,LTC2,L,1,0.883,37,Mature
TANK4.2,LTC2,L,1,0.467,35,Mature
TANK4.2,LTC2,L,1,0.622,36,Mature
TANK4.2,LTC2,L,1,0.905,37,Mature
TANK4.2,LTC2,L,1,0.595,38,Mature
TANK4.2,LTC2,L,1,0.453,34,Mature
TANK4.2,LTC2,L,1,0.579,38,Mature
TANK4.2,LTC2,L,1,0.67,40,Mature
TANK6.3,HTC6,H,1,1.467,44,Mature
TANK6.3,HTC6,H,1,0.506,37,Mature
TANK6.3,HTC6,H,1,0.75,40,Mature
TANK6.3,HTC6,H,1,0.889,38,Mature
TANK6.3,HTC6,H,1,0.473,35,Mature
TANK6.3,HTC6,H,1,0.528,38,Mature
TANK6.3,HTC6,H,1,0.611,39,Mature
TANK6.3,HTC6,H,1,0.457,35,Mature
TANK6.3,HTC6,H,1,0.441,35,Mature
TANK6.3,HTC6,H,1,0.413,34,Mature
TANK1.1,HTC4,H,2,0.163,25,Juv
TANK1.1,HTC4,H,2,0.113,22,Juv
TANK1.1,HTC4,H,2,0.12,23,Juv
TANK1.1,HTC4,H,2,0.119,24,Juv
TANK1.1,HTC4,H,2,0.052,19,Juv
TANK1.1,HTC4,H,2,0.208,27,Juv
TANK1.1,HTC4,H,2,0.113,22,Juv
TANK1.1,HTC4,H,2,0.13,24,Juv
TANK1.1,HTC4,H,2,0.146,24,Juv
TANK1.1,HTC4,H,2,0.155,26,Juv
TANK1.1,HTC4,H,2,0.125,22,Juv
TANK1.1,HTC4,H,2,0.186,26,Juv
TANK1.1,HTC4,H,2,0.138,23,Juv
TANK1.1,HTC4,H,2,0.078,20,Juv
TANK1.1,HTC4,H,2,0.118,23,Juv
TANK1.1,HTC4,H,2,0.097,22,Juv
TANK1.1,HTC4,H,2,0.194,28,Juv
TANK1.1,HTC4,H,2,0.142,25,Juv
TANK1.1,HTC4,H,2,0.189,25,Juv
TANK1.1,HTC4,H,2,0.119,22,Juv
TANK2.1,LTC1,L,2,0.142,23,Juv
TANK2.1,LTC1,L,2,0.063,19,Juv
TANK2.1,LTC1,L,2,0.057,19,Juv
TANK2.1,LTC1,L,2,0.238,27,Juv
TANK2.1,LTC1,L,2,0.058,16,Juv
TANK2.1,LTC1,L,2,0.119,20,Juv
TANK2.1,LTC1,L,2,0.203,28,Juv
TANK2.1,LTC1,L,2,0.137,23,Juv
TANK2.1,LTC1,L,2,0.162,25,Juv
TANK2.1,LTC1,L,2,0.096,23,Juv
TANK2.1,LTC1,L,2,0.056,20,Juv
TANK2.1,LTC1,L,2,0.251,29,Juv
TANK2.1,LTC1,L,2,0.116,21,Juv
TANK2.1,LTC1,L,2,0.21,22,Juv
TANK2.1,LTC1,L,2,0.096,20,Juv
TANK2.1,LTC1,L,2,0.093,20,Juv
TANK2.1,LTC1,L,2,0.265,25,Juv
TANK2.1,LTC1,L,2,0.135,21,Juv
TANK2.1,LTC1,L,2,0.01,15,Juv
TANK2.1,LTC1,L,2,0.216,25,Juv
TANK3.2,HTC5,H,2,0.113,21,Juv
TANK3.2,HTC5,H,2,0.023,16,Juv
